qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
3012,2,17,9,14,7,95.027,94.222,95.797
3013,2,9,2,5,8,95.166,94.562,96.106
3014,2,8,6,4,9,95.476,94.456,96.17
3015,2,4,4,7,10,95.26,94.706,97.659
3016,2,2,2,5,11,95.11,94.769,0.0
3017,2,6,3,17,12,95.341,94.788,0.0
3018,2,1,1,1,13,95.28,94.905,0.0
3019,2,5,1,2,14,95.023,94.924,0.0
3020,2,7,5,11,15,95.507,95.431,0.0
3021,2,13,6,3,16,95.642,0.0,0.0
3022,2,12,4,8,17,95.708,0.0,0.0
3023,2,21,10,21,18,95.908,0.0,0.0
3024,2,16,10,20,19,95.951,0.0,0.0
3025,2,67,5,12,20,96.107,0.0,0.0
3026,3,20,9,15,1,96.565,95.13,96.184
3027,3,4,4,7,2,96.443,95.803,96.381
3028,3,17,9,14,3,95.751,95.173,96.466
3029,3,22,23,23,4,95.701,95.503,96.493
3030,3,18,23,22,5,95.533,95.556,96.532
3031,3,15,7,9,6,96.308,95.645,96.835
3032,3,3,3,16,7,95.941,95.809,97.397
3033,3,8,6,4,8,96.137,95.856,98.089
3034,3,1,1,1,9,95.776,95.74,98.595
3035,3,67,5,12,10,96.284,95.965,99.321
3036,3,2,2,6,11,96.525,95.975,0.0
3037,3,5,1,2,12,96.646,96.032,0.0
3038,3,13,6,3,13,96.178,96.033,0.0
3039,3,10,7,10,14,96.364,96.066,0.0
3040,3,6,3,17,15,96.673,96.193,0.0
3041,3,7,5,11,16,96.906,0.0,0.0
3042,3,12,4,8,17,96.908,0.0,0.0
3043,3,9,2,5,18,96.966,0.0,0.0
3044,3,16,10,20,19,97.669,0.0,0.0
3045,3,21,10,11,20,97.672,0.0,0.0
3046,4,15,7,9,1,92.799,92.671,93.431
3047,4,10,7,10,2,93.165,92.613,93.712
3048,4,20,9,15,3,92.68,92.474,94.015
3049,4,18,23,22,4,92.978,92.842,94.044
3050,4,1,1,1,5,92.851,92.877,94.196
3051,4,22,23,23,6,93.116,92.842,94.239
3052,4,4,4,7,7,93.627,92.86,94.578
3053,4,13,6,3,8,93.297,93.014,94.818
3054,4,3,3,16,9,93.672,93.166,95.134
3055,4,8,6,4,10,93.117,92.827,95.38
3056,4,5,1,2,11,93.479,93.242,0.0
3057,4,6,3,17,12,93.221,93.348,0.0
3058,4,9,2,5,13,93.495,93.487,0.0
3059,4,2,2,6,14,93.377,93.562,0.0
3060,4,12,4,8,15,93.608,93.941,0.0
3061,4,16,10,20,16,93.722,0.0,0.0
3062,4,67,5,12,17,93.753,0.0,0.0
3063,4,21,10,21,18,93.91,0.0,0.0
3064,4,17,9,14,19,94.038,0.0,0.0
3065,4,7,5,11,20,94.159,0.0,0.0
3066,5,18,23,22,1,80.707,80.192,80.527
3067,5,20,9,15,2,80.715,80.22,80.66
3068,5,22,23,23,3,80.808,79.954,80.762
3069,5,13,6,3,4,80.484,80.149,80.934
3070,5,17,9,14,5,80.689,80.007,81.049
3071,5,10,7,10,6,80.877,80.107,81.247
3072,5,15,7,9,7,81.189,80.42,81.254
3073,5,4,4,7,8,81.186,80.509,81.392
3074,5,3,3,16,9,80.745,80.256,82.558
3075,5,9,2,5,10,80.931,80.408,82.685
3076,5,6,3,17,11,80.818,80.531,0.0
3077,5,12,4,8,12,81.128,80.604,0.0
3078,5,2,2,6,13,81.095,80.676,0.0
3079,5,1,1,1,14,80.991,80.805,0.0
3080,5,67,5,12,15,81.033,81.067,0.0
3081,5,8,6,4,16,81.291,0.0,0.0
3082,5,7,5,11,17,81.3,0.0,0.0
3083,5,5,1,2,18,81.675,0.0,0.0
3084,5,16,10,20,19,81.742,0.0,0.0
3085,5,21,10,21,20,82.204,0.0,0.0
3086,6,18,23,22,1,75.21,75.016,74.902
3087,6,8,6,4,2,75.746,74.514,74.927
3088,6,22,23,23,3,75.425,74.829,75.077
3089,6,20,9,15,4,75.915,74.879,75.271
3090,6,13,6,3,5,75.34,75.001,75.437
3091,6,3,3,16,6,75.094,74.846,75.455
3092,6,5,1,2,7,75.495,74.809,75.516
3093,6,17,9,14,8,75.26,74.825,75.653
3094,6,4,4,7,9,75.898,75.2,76.009
3095,6,6,3,17,10,75.93,75.579,77.344
3096,6,67,5,12,11,75.834,75.833,0.0
3097,6,12,4,8,12,76.013,75.837,0.0
3098,6,21,10,21,13,76.063,76.146,0.0
3099,6,7,5,11,14,76.12,76.281,0.0
3100,6,16,10,20,15,76.248,76.545,0.0
3101,6,1,1,1,16,76.264,0.0,0.0
3102,6,2,2,6,17,76.264,0.0,0.0
3103,6,9,2,5,18,76.405,0.0,0.0
3104,6,15,7,9,19,76.548,0.0,0.0
3105,6,10,7,10,20,76.788,0.0,0.0
3106,7,20,9,15,1,87.33,87.016,88.316
3107,7,18,23,22,2,87.355,87.23,88.421
3108,7,22,23,23,3,87.371,87.418,88.579
3109,7,17,9,14,4,87.466,87.416,88.613
3110,7,15,7,9,5,87.529,87.195,88.666
3111,7,8,6,4,6,87.556,87.387,88.815
3112,7,13,6,3,7,87.508,87.349,88.858
3113,7,4,4,7,8,87.988,87.473,89.075
3114,7,3,3,16,9,87.517,87.418,89.191
3115,7,9,2,5,10,87.788,87.455,89.357
3116,7,2,2,6,11,87.795,87.521,0.0
3117,7,6,3,17,12,87.691,87.629,0.0
3118,7,10,7,10,13,88.16,87.795,0.0
3119,7,5,1,2,14,88.199,88.207,0.0
3120,7,16,10,20,15,88.278,88.391,0.0
3121,7,1,1,1,16,88.318,0.0,0.0
3122,7,12,4,8,17,88.582,0.0,0.0
3123,7,67,5,12,18,88.708,0.0,0.0
3124,7,21,10,21,19,88.717,0.0,0.0
3125,7,7,5,11,20,88.918,0.0,0.0
3126,8,20,9,15,1,78.685,78.119,79.509
3127,8,22,23,23,2,79.325,78.335,79.856
3128,8,17,9,14,3,78.674,78.209,79.868
3129,8,15,7,9,4,78.886,78.24,80.091
3130,8,6,3,17,5,78.53,78.575,80.216
3131,8,18,23,22,6,78.957,78.663,80.289
3132,8,3,3,16,7,79.228,78.591,80.361
3133,8,10,7,10,8,79.198,78.791,80.49
3134,8,8,6,4,9,79.01,78.566,80.715
3135,8,4,4,7,10,79.167,78.761,80.741
3136,8,13,6,3,11,79.148,78.927,0.0
3137,8,9,2,5,12,79.73,79.308,0.0
3138,8,5,1,2,13,79.732,79.353,0.0
3139,8,12,4,8,14,79.555,79.392,0.0
3140,8,2,2,6,15,79.559,79.448,0.0
3141,8,21,10,21,16,79.802,0.0,0.0
3142,8,7,5,11,17,79.898,0.0,0.0
3143,8,16,10,20,18,79.909,0.0,0.0
3144,8,1,1,1,19,79.917,0.0,0.0
3145,8,67,5,12,20,80.236,0.0,0.0
3146,9,17,9,14,1,91.257,98.038,92.23
3147,9,22,23,23,2,91.482,94.455,92.357
3148,9,18,23,22,3,91.568,99.032,92.473
3149,9,20,9,15,4,91.43,99.504,92.48
3150,9,1,1,1,5,91.473,99.149,92.616
3151,9,5,1,2,6,91.881,100.826,93.859
3152,9,16,10,20,7,92.015,96.74,94.316
3153,9,13,6,3,8,91.6,101.708,94.574
3154,9,8,6,4,9,91.869,101.73,94.71
3155,9,12,4,8,10,92.128,95.737,94.803
3156,9,2,2,6,11,91.771,102.31,0.0
3157,9,4,4,7,12,91.302,102.318,0.0
3158,9,6,3,17,13,91.884,102.5,0.0
3159,9,15,7,9,14,91.76,102.771,0.0
3160,9,3,3,16,15,91.598,102.859,0.0
3161,9,9,2,5,16,92.19,0.0,0.0
3162,9,67,5,12,17,92.251,0.0,0.0
3163,9,21,10,21,18,92.402,0.0,0.0
3164,9,10,7,10,19,92.423,0.0,0.0
3165,9,7,5,11,20,93.559,0.0,0.0
3166,10,4,4,7,1,81.313,80.826,81.569
3167,10,20,9,15,2,81.178,80.604,81.607
3168,10,17,9,14,3,80.964,80.358,81.741
3169,10,1,1,1,4,80.842,80.465,81.839
3170,10,3,3,16,5,80.793,80.862,81.89
3171,10,5,1,2,6,81.659,80.807,82.095
3172,10,8,6,4,7,81.5,80.647,82.468
3173,10,18,23,22,8,81.471,80.707,82.511
3174,10,6,3,17,9,81.407,80.57,82.835
3175,10,13,6,3,10,81.42,80.823,0.0
3176,10,67,5,12,11,81.571,81.002,0.0
3177,10,15,7,9,12,81.416,81.082,0.0
3178,10,22,23,23,13,81.558,81.222,0.0
3179,10,10,7,10,14,81.584,81.242,0.0
3180,10,12,4,8,15,81.278,81.389,0.0
3181,10,2,2,6,16,81.738,0.0,0.0
3182,10,21,10,21,17,81.807,0.0,0.0
3183,10,16,10,20,18,81.868,0.0,0.0
3184,10,9,2,5,19,81.901,0.0,0.0
3185,10,153,5,11,20,82.359,0.0,0.0
3186,11,1,1,1,1,98.649,98.182,99.489
3187,11,5,1,2,2,98.816,98.23,99.532
3188,11,22,23,23,3,99.019,98.076,99.563
3189,11,20,9,15,4,99.295,98.273,99.789
3190,11,18,23,22,5,98.531,98.601,99.821
3191,11,8,6,4,6,98.843,98.782,100.144
3192,11,3,3,16,7,99.039,98.346,100.185
3193,11,4,4,7,8,99.155,98.717,100.236
3194,11,17,9,14,9,98.983,98.625,100.239
3195,11,9,2,5,10,98.806,98.747,100.512
3196,11,2,2,6,11,99.032,98.826,0.0
3197,11,16,10,20,12,99.145,98.846,0.0
3198,11,10,7,10,13,99.459,98.991,0.0
3199,11,154,4,8,14,99.322,99.04,0.0
3200,11,67,5,12,15,98.912,99.514,0.0
3201,11,21,10,21,16,99.531,0.0,0.0
3202,11,6,3,17,17,99.795,0.0,0.0
3203,11,15,7,9,18,99.807,0.0,0.0
3204,11,153,5,11,19,99.925,0.0,0.0
3205,11,69,6,3,20,101.413,0.0,0.0
3206,12,21,10,21,1,105.102,104.667,106.308
3207,12,15,7,9,2,105.14,104.503,106.395
3208,12,2,2,6,3,105.566,104.709,106.5
3209,12,22,23,23,4,105.237,104.834,106.513
3210,12,9,2,5,5,105.655,104.557,106.586
3211,12,8,6,4,6,105.579,104.953,106.633
3212,12,10,7,10,7,105.45,104.877,106.677
3213,12,20,9,15,8,105.372,104.592,106.761
3214,12,17,9,14,9,105.35,104.924,106.788
3215,12,3,3,16,10,105.486,105.047,107.362
3216,12,16,10,20,11,105.239,105.119,0.0
3217,12,1,1,1,12,105.767,105.122,0.0
3218,12,4,4,7,13,105.707,105.136,0.0
3219,12,18,23,22,14,105.761,105.251,0.0
3220,12,5,1,2,15,105.705,105.259,0.0
3221,12,67,5,12,16,105.951,0.0,0.0
3222,12,153,5,11,17,106.302,0.0,0.0
3223,12,6,3,17,18,106.307,0.0,0.0
3224,12,154,4,8,19,106.359,0.0,0.0
3225,12,69,6,3,20,106.957,0.0,0.0
3226,13,1,1,1,1,83.375,82.973,84.066
3227,13,16,10,20,2,83.576,83.07,84.261
3228,13,8,6,4,3,83.349,83.426,84.523
3229,13,5,1,2,4,83.515,83.528,84.845
3230,13,22,23,23,5,83.483,82.976,85.015
3231,13,18,23,22,6,83.403,82.955,85.03
3232,13,24,10,21,7,83.578,83.207,85.043
3233,13,4,4,7,8,83.708,83.497,85.072
3234,13,20,9,15,9,83.558,83.545,85.18
3235,13,17,9,14,10,83.755,83.273,85.314
3236,13,15,7,9,11,84.014,83.611,0.0
3237,13,154,4,8,12,83.975,83.728,0.0
3238,13,9,2,5,13,84.001,83.866,0.0
3239,13,21,6,3,14,83.828,83.901,0.0
3240,13,2,2,6,15,83.584,84.275,0.0
3241,13,10,7,10,16,84.036,0.0,0.0
3242,13,6,3,17,17,84.074,0.0,0.0
3243,13,3,3,16,18,84.121,0.0,0.0
3244,13,67,5,12,19,84.22,0.0,0.0
3245,13,153,5,11,20,84.951,0.0,0.0
3246,14,1,1,1,1,106.977,106.657,107.891
3247,14,20,9,15,2,107.541,106.362,108.204
3248,14,3,3,16,3,107.39,106.197,108.348
3249,14,17,9,14,4,107.646,106.328,108.722
3250,14,22,23,23,5,107.397,106.787,108.828
3251,14,4,4,7,6,107.757,106.767,109.054
3252,14,10,7,10,7,107.77,106.707,109.18
3253,14,2,2,6,8,107.347,106.832,109.307
3254,14,9,2,5,9,107.615,106.813,109.514
3255,14,5,1,2,10,107.542,106.842,109.778
3256,14,6,3,17,11,107.637,107.013,0.0
3257,14,18,23,22,12,107.18,107.141,0.0
3258,14,8,6,4,13,107.293,107.177,0.0
3259,14,67,5,12,14,107.677,107.369,0.0
3260,14,15,7,9,15,107.69,107.413,0.0
3261,14,16,10,20,16,108.231,0.0,0.0
3262,14,153,5,11,17,108.34,0.0,0.0
3263,14,21,6,3,18,108.35,0.0,0.0
3264,14,154,4,8,19,108.544,0.0,0.0
3265,14,24,10,21,20,108.792,0.0,0.0
3266,15,20,9,15,1,90.883,90.341,92.16
3267,15,15,7,9,2,91.063,90.737,92.22
3268,15,1,1,1,3,90.917,90.627,92.395
3269,15,16,10,20,4,91.386,91.222,92.466
3270,15,22,23,23,5,91.272,91.055,92.66
3271,15,2,2,6,6,91.501,91.26,92.945
3272,15,18,23,22,7,91.041,90.88,92.962
3273,15,8,6,4,8,91.288,91.052,92.98
3274,15,5,1,2,9,91.499,91.223,0.0
3275,15,67,5,12,10,91.196,91.103,0.0
3276,15,3,3,16,11,91.286,91.482,0.0
3277,15,4,4,7,12,91.401,91.638,0.0
3278,15,9,2,5,13,91.417,92.341,0.0
3279,15,10,7,10,14,91.55,0.0,0.0
3280,15,153,5,11,15,91.571,0.0,0.0
3281,15,21,6,3,16,91.704,0.0,0.0
3282,15,6,3,17,17,91.718,0.0,0.0
3283,15,154,4,8,18,92.073,0.0,0.0
3284,15,24,10,21,19,92.087,0.0,0.0
3285,15,17,9,14,20,0.0,0.0,0.0
3286,16,22,23,23,1,84.1,81.659,79.576
3287,16,17,9,14,2,84.722,80.803,79.668
3288,16,16,10,20,3,84.447,80.753,79.912
3289,16,15,7,9,4,84.621,80.635,80.097
3290,16,8,6,4,5,83.047,81.378,80.168
3291,16,67,5,12,6,84.591,80.701,80.25
3292,16,3,3,16,7,82.828,80.368,80.326
3293,16,9,2,5,8,83.072,81.147,80.631
3294,16,6,3,17,9,83.161,80.427,80.674
3295,16,4,4,7,10,84.842,81.657,81.422
3296,16,155,7,10,11,84.335,81.96,0.0
3297,16,153,5,11,12,84.773,82.231,0.0
3298,16,154,4,8,13,84.394,82.477,0.0
3299,16,18,23,22,14,84.297,82.504,0.0
3300,16,24,10,21,15,84.645,0.0,0.0
3301,16,20,9,15,16,85.009,0.0,0.0
3302,16,5,1,2,17,85.052,0.0,0.0
3303,16,1,1,1,18,85.192,0.0,0.0
3304,16,2,2,6,19,85.515,0.0,0.0
3305,16,21,6,3,20,100.703,0.0,0.0
3306,17,1,1,1,1,99.873,99.695,100.948
3307,17,20,9,15,2,100.666,99.984,101.615
3308,17,17,9,14,3,100.667,100.272,101.726
3309,17,22,23,23,4,100.574,100.421,101.786
3310,17,18,23,22,5,100.378,100.148,101.892
3311,17,15,7,9,6,100.517,100.373,101.897
3312,17,9,2,5,7,100.52,100.545,101.992
3313,17,2,2,6,8,100.558,100.635,102.343
3314,17,3,3,16,9,100.842,100.661,102.583
3315,17,67,5,12,10,100.908,100.43,102.713
3316,17,8,6,4,11,101.1,100.726,0.0
3317,17,155,7,10,12,101.035,100.777,0.0
3318,17,5,1,2,13,100.808,100.983,0.0
3319,17,6,3,17,14,101.096,101.148,0.0
3320,17,153,5,11,15,101.503,101.689,0.0
3321,17,4,4,7,16,101.667,0.0,0.0
3322,17,24,10,21,17,101.701,0.0,0.0
3323,17,16,10,20,18,101.836,0.0,0.0
3324,17,154,4,8,19,101.95,0.0,0.0
3325,17,21,6,3,20,102.184,0.0,0.0
3326,337,20,9,5,1,115.029,113.883,114.101
3327,337,13,6,7,2,115.313,114.331,114.242
3328,337,4,6,8,3,114.612,114.172,114.608
3329,337,1,1,2,4,115.341,114.707,115.217
3330,337,3,131,4,5,115.463,114.682,115.241
3331,337,17,9,6,6,115.298,114.318,115.284
3332,337,30,131,3,7,115.593,115.105,115.524
3333,337,18,1,1,8,115.715,115.168,115.672
3334,337,9,4,11,9,115.511,114.963,115.885
3335,337,16,10,14,10,115.213,114.996,116.309
3336,337,22,3,9,11,115.969,115.33,0.0
3337,337,24,10,15,12,115.628,115.623,0.0
3338,337,807,3,10,13,116.375,115.857,0.0
3339,337,37,15,22,14,116.428,116.237,0.0
3340,337,67,5,16,15,116.189,116.265,0.0
3341,337,155,15,23,16,116.541,116.27,0.0
3342,337,808,4,12,17,116.167,116.619,0.0
3343,337,153,5,17,18,117.071,0.0,0.0
3344,337,10,166,24,19,119.728,0.0,0.0
3345,337,15,205,18,20,119.852,0.0,0.0
3346,337,5,205,19,21,120.313,0.0,0.0
3347,337,810,166,25,22,120.587,0.0,0.0
3348,337,811,164,21,23,123.204,0.0,0.0
3349,337,812,164,20,24,124.904,0.0,0.0
3350,338,20,9,5,1,84.774,84.096,83.919
3351,338,17,9,6,2,85.286,84.276,84.035
3352,338,4,6,8,3,85.082,84.335,84.111
3353,338,18,1,1,4,84.897,84.531,84.675
3354,338,13,6,7,5,85.548,85.01,84.837
3355,338,3,131,4,6,84.788,84.788,84.884
3356,338,30,131,3,7,85.351,84.871,84.927
3357,338,22,3,9,8,85.702,85.085,85.217
3358,338,9,4,11,9,85.588,85.122,85.372
3359,338,16,10,14,10,85.504,85.046,86.036
3360,338,1,1,2,11,85.046,85.184,0.0
3361,338,67,5,16,12,86.061,85.638,0.0
3362,338,24,10,15,13,86.17,85.743,0.0
3363,338,37,15,22,14,86.089,85.747,0.0
3364,338,807,3,10,15,85.866,85.748,0.0
3365,338,155,15,23,16,86.251,85.777,0.0
3366,338,153,5,17,17,86.095,86.089,0.0
3367,338,808,4,12,18,86.471,0.0,0.0
3368,338,5,205,19,19,88.797,0.0,0.0
3369,338,15,205,18,20,89.111,0.0,0.0
3370,338,10,166,24,21,89.592,0.0,0.0
3371,338,810,166,25,22,90.185,0.0,0.0
3372,338,811,164,21,23,90.526,0.0,0.0
3373,338,812,164,20,24,90.613,0.0,0.0
3374,339,17,9,6,1,111.886,108.21,109.327
3375,339,3,131,4,2,112.56,107.417,110.673
3376,339,20,9,5,3,107.632,106.828,110.789
3377,339,16,10,14,4,109.479,107.085,110.914
3378,339,807,3,10,5,109.664,107.346,111.001
3379,339,9,4,11,6,106.283,106.951,111.051
3380,339,22,3,9,7,110.301,108.371,111.511
3381,339,30,131,3,8,112.239,108.4,111.717
3382,339,155,15,23,9,108.467,107.792,111.767
3383,339,24,10,15,10,109.922,108.238,112.254
3384,339,808,4,12,11,107.952,108.76,0.0
3385,339,37,15,22,12,107.153,108.771,0.0
3386,339,67,5,16,13,108.945,109.207,0.0
3387,339,153,5,17,14,108.655,109.464,0.0
3388,339,5,205,19,15,112.875,112.27,0.0
3389,339,10,166,24,16,112.398,112.52,0.0
3390,339,18,1,1,17,112.211,0.0,0.0
3391,339,15,205,18,18,112.884,0.0,0.0
3392,339,4,6,8,19,113.044,0.0,0.0
3393,339,1,1,2,20,113.05,0.0,0.0
3394,339,13,6,7,21,113.283,0.0,0.0
3395,339,812,164,20,22,116.299,0.0,0.0
3396,339,811,164,21,23,117.269,0.0,0.0
3397,339,810,166,25,24,119.977,0.0,0.0
3398,340,20,9,5,1,96.317,95.28,94.558
3399,340,17,9,6,2,95.978,95.1,94.808
3400,340,4,6,8,3,95.987,95.235,94.913
3401,340,3,131,4,4,95.952,95.134,94.923
3402,340,18,1,1,5,96.122,95.443,94.979
3403,340,1,1,2,6,95.641,94.928,95.034
3404,340,13,6,7,7,96.076,95.29,95.18
3405,340,9,4,11,8,96.348,95.55,95.364
3406,340,30,131,3,9,96.484,95.715,95.646
3407,340,16,10,14,10,96.671,95.665,95.963
3408,340,22,3,9,11,96.664,95.748,0.0
3409,340,153,5,17,12,96.618,96.047,0.0
3410,340,67,5,16,13,96.793,96.149,0.0
3411,340,808,4,12,14,97.031,96.311,0.0
3412,340,155,15,23,15,97.044,96.422,0.0
3413,340,807,3,10,16,97.049,96.647,0.0
3414,340,37,15,22,17,97.05,97.02,0.0
3415,340,24,10,15,18,97.161,0.0,0.0
3416,340,10,166,24,19,99.278,0.0,0.0
3417,340,15,205,18,20,99.399,0.0,0.0
3418,340,5,205,19,21,99.52,0.0,0.0
3419,340,810,166,25,22,99.783,0.0,0.0
3420,340,811,164,21,23,100.469,0.0,0.0
3421,340,812,164,20,24,100.578,0.0,0.0
3422,341,17,9,6,1,81.412,80.655,79.995
3423,341,20,9,5,2,81.68,80.772,80.101
3424,341,1,1,2,3,81.723,81.415,80.829
3425,341,4,6,8,4,81.957,81.549,80.937
3426,341,18,1,1,5,81.915,81.168,80.991
3427,341,30,131,3,6,82.528,81.557,81.294
3428,341,9,4,11,7,82.488,81.599,81.353
3429,341,3,131,4,8,82.419,81.867,81.408
3430,341,13,6,7,9,82.564,81.841,81.585
3431,341,155,15,23,10,82.577,81.725,81.984
3432,341,16,10,14,11,82.628,81.985,0.0
3433,341,37,15,22,12,82.211,82.026,0.0
3434,341,807,3,10,13,82.857,82.131,0.0
3435,341,808,4,12,14,82.976,82.139,0.0
3436,341,67,5,16,15,82.699,82.191,0.0
3437,341,153,5,17,16,82.593,82.207,0.0
3438,341,24,10,15,17,83.084,82.854,0.0
3439,341,22,3,9,18,83.125,0.0,0.0
3440,341,15,205,18,19,84.674,0.0,0.0
3441,341,5,205,19,20,84.748,0.0,0.0
3442,341,10,166,24,21,85.475,0.0,0.0
3443,341,810,166,25,22,85.556,0.0,0.0
3444,341,812,164,20,23,86.75,0.0,0.0
3445,341,811,164,21,24,87.122,0.0,0.0
3446,342,17,9,6,1,75.035,74.462,73.826
3447,342,9,4,11,2,75.045,74.549,74.12
3448,342,20,9,5,3,75.11,74.568,74.227
3449,342,13,6,7,4,74.757,74.405,74.283
3450,342,1,1,2,5,75.676,74.527,74.432
3451,342,3,131,4,6,75.188,74.375,74.544
3452,342,30,131,3,7,75.649,74.691,74.59
3453,342,18,1,1,8,75.623,75.15,74.637
3454,342,22,3,9,9,75.59,75.083,74.901
3455,342,24,10,15,10,75.397,75.061,75.17
3456,342,807,3,10,11,76.03,75.317,0.0
3457,342,16,10,14,12,75.445,75.318,0.0
3458,342,67,5,16,13,75.961,75.413,0.0
3459,342,808,4,12,14,75.482,75.576,0.0
3460,342,37,15,22,15,75.908,75.692,0.0
3461,342,155,15,23,16,76.175,75.992,0.0
3462,342,153,5,17,17,76.021,76.176,0.0
3463,342,5,205,19,18,77.094,0.0,0.0
3464,342,15,205,18,19,77.134,0.0,0.0
3465,342,10,166,24,20,77.377,0.0,0.0
3466,342,810,166,25,21,77.864,0.0,0.0
3467,342,811,164,21,22,78.509,0.0,0.0
3468,342,812,164,20,23,79.559,0.0,0.0
3469,342,4,6,8,24,0.0,0.0,0.0
3470,343,17,9,6,1,87.5,86.818,86.295
3471,343,1,1,2,2,87.667,87.013,86.433
3472,343,20,9,5,3,87.067,86.729,86.76
3473,343,18,1,1,4,87.555,87.277,86.781
3474,343,30,131,3,5,87.756,87.438,86.857
3475,343,3,131,4,6,87.649,87.141,86.952
3476,343,9,4,11,7,87.766,87.426,87.039
3477,343,13,6,7,8,87.993,87.2,87.082
3478,343,808,4,12,9,87.62,87.387,87.43
3479,343,155,15,23,10,88.158,87.434,88.122
3480,343,16,10,14,11,87.951,87.525,0.0
3481,343,4,6,8,12,87.857,87.612,0.0
3482,343,37,15,22,13,88.147,87.879,0.0
3483,343,67,5,16,14,88.534,88.273,0.0
3484,343,22,3,9,15,88.336,88.392,0.0
3485,343,153,5,17,16,88.46,88.54,0.0
3486,343,807,3,10,17,88.227,88.841,0.0
3487,343,24,10,15,18,88.958,0.0,0.0
3488,343,15,205,18,19,90.237,0.0,0.0
3489,343,5,205,19,20,90.519,0.0,0.0
3490,343,10,166,24,21,90.744,0.0,0.0
3491,343,811,164,21,22,91.266,0.0,0.0
3492,343,810,166,25,23,91.989,0.0,0.0
3493,343,812,164,20,24,92.06,0.0,0.0
3494,344,1,1,2,1,75.889,75.528,75.105
3495,344,17,9,6,2,76.423,75.692,75.373
3496,344,20,9,5,3,76.129,75.556,75.42
3497,344,4,6,8,4,76.171,75.597,75.435
3498,344,18,1,1,5,76.371,75.742,75.52
3499,344,24,10,15,6,77.086,76.171,75.648
3500,344,13,6,7,7,76.673,76.314,75.688
3501,344,9,4,11,8,76.37,75.682,75.715
3502,344,16,10,14,9,76.495,76.295,75.881
3503,344,3,131,4,10,76.35,76.001,76.071
3504,344,22,3,9,11,76.88,76.434,0.0
3505,344,807,3,10,12,76.77,76.438,0.0
3506,344,30,131,3,13,76.598,76.492,0.0
3507,344,808,4,12,14,76.569,76.844,0.0
3508,344,67,5,16,15,77.356,76.928,0.0
3509,344,153,5,17,16,77.027,77.029,0.0
3510,344,37,15,22,17,77.611,77.384,0.0
3511,344,155,15,23,18,78.019,0.0,0.0
3512,344,5,205,19,19,78.237,0.0,0.0
3513,344,15,205,18,20,78.698,0.0,0.0
3514,344,10,166,24,21,78.941,0.0,0.0
3515,344,811,164,21,22,79.484,0.0,0.0
3516,344,810,166,25,23,79.675,0.0,0.0
3517,344,812,164,20,24,87.757,0.0,0.0
3518,345,20,9,5,1,98.324,98.015,97.587
3519,345,17,9,6,2,98.549,98.041,97.662
3520,345,1,1,2,3,98.697,98.158,97.969
3521,345,4,6,8,4,98.472,98.179,98.075
3522,345,13,6,7,5,98.657,98.046,98.127
3523,345,9,4,11,6,98.132,98.062,98.137
3524,345,18,1,1,7,98.36,98.399,98.21
3525,345,807,3,10,8,98.843,98.523,98.428
3526,345,22,3,9,9,98.449,98.326,98.428
3527,345,808,4,12,10,99.004,98.552,98.523
3528,345,67,5,16,11,99.096,98.586,0.0
3529,345,3,131,4,12,98.752,98.627,0.0
3530,345,16,10,14,13,99.021,98.851,0.0
3531,345,24,10,15,14,98.969,98.884,0.0
3532,345,30,131,3,15,98.994,99.234,0.0
3533,345,37,15,22,16,99.003,99.264,0.0
3534,345,153,5,17,17,99.128,99.458,0.0
3535,345,155,15,23,18,99.343,0.0,0.0
3536,345,15,205,18,19,100.658,0.0,0.0
3537,345,5,205,19,20,100.882,0.0,0.0
3538,345,810,166,25,21,102.086,0.0,0.0
3539,345,10,166,24,22,102.14,0.0,0.0
3540,345,812,164,20,23,102.6,0.0,0.0
3541,345,811,164,21,24,102.851,0.0,0.0
3542,346,20,9,5,1,90.841,90.48,89.615
3543,346,17,9,6,2,90.858,90.114,89.758
3544,346,4,6,8,3,90.997,90.7,90.426
3545,346,1,1,2,4,91.297,91.118,90.556
3546,346,3,131,4,5,91.626,91.085,90.625
3547,346,9,4,11,6,91.68,91.344,91.04
3548,346,13,6,7,7,91.313,91.01,91.172
3549,346,22,3,9,8,91.424,91.126,91.175
3550,346,37,15,22,9,91.533,91.327,91.274
3551,346,30,131,3,10,92.058,91.022,91.43
3552,346,16,10,14,11,91.109,91.399,0.0
3553,346,155,15,23,12,91.851,91.421,0.0
3554,346,807,3,10,13,92.144,91.635,0.0
3555,346,18,1,1,14,91.435,91.699,0.0
3556,346,24,10,15,15,92.226,91.708,0.0
3557,346,808,4,12,16,91.638,91.796,0.0
3558,346,67,5,16,17,91.901,92.012,0.0
3559,346,153,5,17,18,92.43,0.0,0.0
3560,346,5,205,19,19,94.405,0.0,0.0
3561,346,10,166,24,20,94.775,0.0,0.0
3562,346,15,205,18,21,94.864,0.0,0.0
3563,346,810,166,25,22,95.212,0.0,0.0
3564,346,812,164,20,23,96.576,0.0,0.0
3565,346,29,164,21,24,96.968,0.0,0.0
3566,347,20,9,5,1,75.152,74.249,73.791
3567,347,4,6,8,2,74.808,74.081,73.793
3568,347,13,6,7,3,75.216,74.478,74.29
3569,347,17,9,6,4,75.334,74.34,74.347
